url,published_date,headline,h2,full_content
https://www.livemint.com/insurance/news/odisha-train-accident-bharti-axa-life-insurance-simplifies-claims-settlement-process-check-details-here-11686628613150.html,2 min read.13 Jun 2023,Odisha train accident: Bharti AXA Life Insurance simplifies claims settlement process. Check details here,Bharti AXA Life Insurance has launched a streamlined and accelerated claims procedure with bare minimum documents to expedite the claim settlement process for families affected by the Balasore train accident in Odisha,"Bharti AXA Life Insurance has launched a dedicated initiative to expedite the claim settlement process for families affected by the tragic train accident in Balasore, Odisha. Given the urgency of the situation, a streamlined and accelerated settlement procedures for death and disability claims have been put in place to ensure prompt resolution of these policy claims. Bharti AXA Life Insurance has implemented a simplified claim procedure that requires bare minimum documents. Listed below are the documents that nominees, legal heirs, or policyholders need to submit to Bharti AXA Life Insurance for claim processing: 1)Bharti AXA Life Insurance will accept any valid records/proof showing the death of the insured member 2)Claimant’s statement (To be filled by nominee) with bank details of the nominee need to be submitted at - https://www.bhartiaxa.com/claims 3)A government issued Photo ID, Address Proof of the nominee, and Relationship proof of the nominee with the insured to be submitted while filing for the claim In addition, nominees/legal heirs must notify claims to the following Bharti AXA Life Insurance officials: -Soubhagya Ranjanbehera - soubhagya.ranjanbehera@bhartiaxa.com -Koushik Sanyal - koushik.sanyal@bhartiaxa.com -Arijit Prasad Roy - arijitprasad.roy@bhartiaxa.com -Claims Department - lifeclaims@bhartiaxa.com For any further inquiries, policyholders can contact Bharti AXA Life Insurance’s toll-free number at 1800-102-4444. Alternatively, to file a claim , they can visit the Bharti AXA Life Branch located on the 1st Floor, Asis Plaza, O.T. Road, Near Police Line Square, Balasore, Odisha Nitin Mehta, Chief Customer Officer & Head – Marketing, Digital & Online Sales at Bharti AXA Life Insurance, said, ""Our hearts reach out to the affected families of the Balasore rail accident tragedy during this difficult time. In our sincere support to ease the burden faced by the victims of the train accident, we have simplified the claims process hoping that this streamlined approach will provide some comfort and assistance to the people in need. At Bharti AXA Life, we are constantly working to provide the best financial relief to the affected customers.” ICICI Prudential Life Insurance also announced a relaxation in the insurance claim settlement process for the families affected by the Odisha train accident. The insurance company said it will “expedite the claim settlement to provide financial relief to those affected by the tragedy"". The Life Insurance Corporation of India (LIC) also announced relaxations for the victims of the train tragedy. “LIC Of India is deeply saddened by the tragic train accident in Balasore, Odisha on 02.06.2023. LIC Of India is committed to supporting those affected and will expedite claim settlements to provide financial relief,"" said LIC in its statement. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/irdai-orders-takeover-of-sahara-life-by-sbi-life-to-protect-policyholders-interest-11685715470934.html,2 min read.02 Jun 2023,Irdai orders takeover of Sahara Life by SBI Life to protect policyholders’ interest,Irdai’s Friday’s decision follows Sahara India Life’s failure to comply with the extant regulatory requirements and the insurer’s inability to take necessary steps,"In an effort to protect the interest of thousands of policyholders of defunct Sahara Group’s insurance arm Sahara India Life Insurance Co. Ltd., the insurance regulator, on Friday, directed a take-over of the company’s all the 2 lakh-odd live insurance policies by India’s largest privately held life insurer SBI Life Insurance Co. Ltd. Following a regulatory meeting on the issues plaguing Sahara India Life, the Insurance Regulatory and Development Authority of India or Irdai said in a release that the regulator has ordered an immediate transfer of Sahara’s life insurance business to SBI Life Insurance. “Upon reviewing Sahara India Life’s policy data, it has become apparent that the company's portfolio is experiencing a run-off trend,” said Irdai. Sahara India Life was started in 2004 as the first wholly Indian-owned life insurance firm by blotted entrepreneur Subroto Roy-promoted Sahara Group, whose entire business empire collapsed after India’s financial regulators caught Roy of swindling millions of investors through a bunch of ponzi schemes. Irdai’s Friday’s decision follows Sahara India Life’s failure to comply with the extant regulatory requirements and the insurer’s inability to take necessary steps to safeguard the interest of its policyholders, said the release by Irdai. Sahara India Life has faced “significant challenges regarding financial propriety and governance,” said the regulator. In 2017, due to these concerns, the Irdai had appointed an administrator to oversee the management of Sahara India Life, and had prohibited the insurer from underwriting any new business. “Despite numerous opportunities and ample time to rectify the situation, Sahara India Life Insurance has not addressed the issues adequately,” said Irdai. Irdai said Sahara India Life’s financial position has steadily deteriorated, with mounting losses and a higher percentage of claims in relation to total premium. “If this trend persists, it could lead to further capital erosion and Sahara India Life may not be able to discharge its liabilities towards policyholders, thereby endangering the interest of its policyholders,” said Irdai. Utilizing a special power under the Insurance Act, Irdai decided to transfer Sahara India Life’s insurance business to a suitable insurer (SBI Life Insurance) without delay. With a 7.98% market share SBI Life is the country’s largest private sector life insurer. For the fiscal 2023, SBI Life collected a new business premium of Rs. 29,587.60 crore, recording a 16.22% growth year-on-year. Irdai has formed a committee to ensure a seamless transition for all Sahara India Life’s policyholders. “This committee will be responsible for implementing Irdai's order within a specific timeframe. SBI Life has been instructed to take necessary measures to reach out to Sahara India Life policyholders, including establishing a dedicated cell to address their queries and publishing relevant details on its website,” said Irdai, adding that the insurance watchdog will be monitoring the situation closely. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/pride-month-inclusive-insurance-policy-a-game-changer-for-progressive-india-11685606209408.html,2 min read.01 Jun 2023,Pride Month: Can an inclusive insurance policy help companies do more to protect the health of LGBTQAI+?,"Poorly designed workplaces negatively impact the health of underrepresented groups such as LGBTQAI+ communities, people with disabilities, and women. A report by Plum suggests that companies should craft health insurance policies that work for all kinds of employees and their dependents. | COMPANIES THAT ARE PLAYING PROGRESSIVE ROLES:"," In the competitive business landscape, prioritising employees’ welfare has become a key factor in attracting and retaining top talents. But poorly designed workplaces can negatively impact the health of employees, especially those who are underrepresented--LGBTQAI+ communities, people with disabilities, and women. According to the report by Plum, a health insurance platform, acceptance for queer communities in the workplace is still in a nascent stage. People from the LGBTQAI+ communities are still witnessing discrimination including while renting houses, seeking jobs, getting insurance covers, opening bank accounts, etc. Nation Human Rights Commission's 2018 report highlighted that 96% of trans persons were denied jobs while 92% were denied participation in any economic activity. Additionally, policy terms such as HIV, Oral chemotherapy, mental health, maternity, and LGBTQAI coverage are not covered in the majority of the scenarios at workplaces. ""Diversity and inclusion are not about these (gender, sexuality, disabilities, etc) identities, it's a lot about who you are, where and how you can treat people and behave. What needs to happen is that you look at understanding who your workforce is and ask who is missing, not being seen, not being heard,"" Madhumita Venkataraman. Plum suggests companies craft health insurance policies that work for all kinds of employees and their dependents. According to Plum, for the LGBTQAI+ community, the policy should involve (gender reassignment, mental health, option for live-in partner coverage, and surrogacy)"" In India, gender reassignment surgeries cost anywhere between  ₹2 lakh to  ₹5 lakh for males and  ₹4 lakh to  ₹8 lakh for females. According to Plum, India's insurance penetration is just 4.2%, and pocket health expenses are 47% of the total health expenditure. "" Insurance coverage for elective surgeries is even more minuscule,"" the report said. ""A bad work culture impacts every employee and certain historically underrepresented groups suffer the most,"" Harish Iyer, Equal Right Activist. In the case of women staff, the representation is also abysmally low. According to Sebi's regulation, all listed companies need to have at least one woman as their board member. However, Excellent Enabler's survey of 100 listed Indian firms found that only 27% of firms have two or more independent women directors; 61% of companies have only one independent woman director while 12% have no woman director. Dr Saundarya Rajesh, Founder of Avtar Group said, "" Lack of diversity in leadership is one of the reasons behind women still being left behind. When leaders in an organisation are predominantly male, the inclusion of women can go ignored"". Plum's report suggested that companies must include terms like (egg freezing covers, IVF, maternity-related complications, and surrogacy) for women staff. Meesho offers 30 weeks of maternity leaves which can be extended by a few months, or up to a year. The startup also offers 30 days' leave for transitioning or gender reassignment surgery, covered under health insurance. The company's health insurance policy also includes terms like IVF and live-in partners. The company offers infertility coverage up to  ₹1 lakh. The policy comprises egg harvesting, freezing, and surrogacy with maternity benefits. WeWork also claims to have gender-neutral washrooms in the office. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/news/india/insurance-regulator-plans-to-issue-a-dozen-licences-in-new-delhi-with-nearly-20-applications-awaiting-approval-11684434015416.html,3 min read.19 May 2023,A dozen insurance permits up for grabs,"Insurance regulator reviewing 20 applications for licencesAs insurance penetration rises, Irdai expects the domestic insurance market to reach $200 billion by 2027","New Delhi: The insurance regulator plans to issue about a dozen licences this year, building on last year’s momentum when three companies got insurance licences in life and non-life segments after more than a decade. Nearly 20 applications are awaiting approval with the Insurance Regulatory and Development Authority of India (Irdai), which has now set up a dedicated facilitation cell to support the registration application of companies and is providing on-tap no-objection certificates to fast-track approvals, an official familiar with the development said. About a dozen of these applicants may get a final nod to start insurance operations this year, the official said, requesting anonymity. In an emailed response, Irdai chairman Debasish Panda said that the business environment is favourable and conducive, and investors are attracted to the insurance sector, a sentiment underscored by the interest in new licences. “Few more applicants are in the pipeline at various stages of fulfilling the criteria for registration. These applicants are supported by dedicated facilitation cells of Irdai,” Panda said, without giving out the names of entities seeking insurance licences from the regulator. Earlier this year, the regulator approved the applications of two life insurance companies—Acko Life Insurance Ltd and Credit Access Life and Insurance Ltd— and a general insurer— Kshema General Insurance Ltd. For life insurance companies, these were the first approvals since 2011, while for general insurers, the last approval was in 2017. With the addition of new companies, there are now 25 life insurers and 34 general players operating in the country. “To attain the goal of ‘insurance for all’ by 2047, existing insurers need to scale up, new players must enter the sector, more distribution partners are required, more products are needed, and most importantly, usage of high-end technological solutions is a must,” the regulator said, highlighting the need to expand the insurance sector in the country by bringing in new players. “We need to tap the huge potential that exists in almost every line of business, be it life, health, personal accident, motor, property, etc. We also need to be prepared for new & emerging risks and innovative solutions required for the same,” Panda said. The Indian insurance market is the 10th largest globally, with the insurance industry registering a 13% growth during FY23. FDI in the insurance sector is about  ₹57,000 crore, with assets under management (AUM) growing by 11% in FY23 to reach  ₹60 trillion. As insurance penetration rises, the regulator expects the domestic insurance market to reach $200 billion by 2027. It has steadily increased from 2.7% in 2000 to 4.2% in 2020 and was 3.2% in 2021, according to the Economic Survey 2022-23 released in January. Rapid growth, coupled with its relatively low penetration, is attracting new investors. The post-pandemic period has accelerated market growth, with improved awareness about life and health insurance driving sales. The economic recovery and improved mobility have also boosted the demand for motor insurance. According to an Icra report, the general insurance industry’s GDPI (gross direct premium income) grew 17.2% from a year earlier in FY23 to  ₹2.4 trillion, buoyed by the resurgence of economic activities after the waning of covid-19 infections. A CareEdge report has also presented a positive picture of India’s life insurance market, with new business premiums or first-year premiums of companies growing by 17.9% in FY23 as against 12.9% growth in the previous year. The move towards lighter regulations, expedited processing and flexibility in raising capital has contributed to more companies vying to participate in the Indian insurance sector. Proposals to amend insurance laws to allow rationalized capital requirements, composite registration, one-time registration for intermediaries, value-added services by insurers, and the sale of other financial products, are currently under way to boost participation. Catch all the Business News , Breaking News Events and Latest News  Updates on Live Mint. Download The Mint News App  to get Daily Market Updates."
https://www.livemint.com/insurance/news/private-insurers-continue-to-gain-market-share-solvency-position-of-psu-insurers-worsens-icra-11684208967324.html,2 min read.16 May 2023,Private insurers continue to gain market share; solvency position of PSU insurers worsens: ICRA,ICRA projected that the insurance industry's gross direct premium would cross  ₹3 lakh crore mark by FY2025,"Credit rating agency ICRA has claimed that private insurers have continued to gain market share in the country but the solvency position of the PSU insurers has deteriorated. Further, ICRA projected that the insurance industry's gross direct premium would cross  ₹3 lakh crore mark by FY2025 as against  ₹2.4 lakh crore at the end of March 2023. According to the report, private insurers' combined ratio is likely to improve, and Return on Equity (RoE) is expected at 11.2-12.8% in FY2024 and 12.5-13.9% in FY2025. However, most of the PSU insurers are expected to witness a high combined ratio resulting in net losses, though it will be lower compared to the last few years, ICRA's report highlighted. It said that the capital requirement of three PSU general insurers (excluding New India) is estimated at a sizeable  ₹172-175 billion to meet a solvency of 1.50 times as of March 2024, assuming 100% forbearance from the regulator. Further, the report said that the health segment witnessed the sharpest growth, accounting for 48-50% of the incremental GDPI in FY2023. The auto segment also picked up pace after the Covid pandemic. The net claims ratio improved with the normalisation of health claims, partially offset by higher claims in the motor segment with increased vehicle movement, post-pandemic, ICRA said. However, the underwriting losses of public sector insurers increased because of wage revision and payment of associated arrears. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/companies/news/insurance-premiums-to-turn-10-costlier-11683481899312.html,3 min read.08 May 2023,Insurance premiums to turn 10% costlier,"Global reinsurers raise rates, pushing up insurance cost in India","The insurance cost for Indian companies and motor vehicle owners is set to surge as global reinsurers, impacted by the war in Ukraine and other weather-related losses worldwide, have raised rates by 40-60%. The increase in reinsurance rates is expected to result in a minimum 10% rise in insurance premiums for properties, liabilities, marine, and motor covers in the coming months, top executives of Indian general insurers said. “The cost of reinsurance is expected to increase the property premiums by 8-10% across a few categories of risks. Similarly, we may witness an increase in motor and marine covers as well,” said Ritesh Kumar, managing director and chief executive of HDFC ERGO General Insurance Co. Ltd. India’s general insurance industry, comprising 24 companies and excluding standalone health and agriculture insurers, underwrote a gross premium of  ₹2.15 trillion during FY23, a 16% increase from the previous year. These insurers collectively hold 84% market share in the general insurance industry. Bhargav Dasgupta, managing director and CEO of ICICI Lombard General Insurance Co. Ltd, India’s largest private general insurer, said, “Extensive damages are happening, which in turn, increased the reinsurance costs for Indian insurers.” For India, reinsurance rates have risen roughly 40% and 60%, Dasgupta said. “Due to the exposure to catastrophe losses, (reinsurance) rates have gone up, which affects all lines of business—factories, properties, motor, everything it affects. The lines that got affected more are the commercial lines, for corporates,” Dasgupta said. HDFC Ergo’s Kumar stated that about 50% of the premiums for property and liability lines of business at the industry level are reinsured. Indian companies buy large insurance covers to mitigate the impact of unforeseen liabilities and catastrophic losses. They typically buy insurance cover to protect against fire, marine-related risks, engineering, and business interruptions. Motor insurance is, however, mandatory for all vehicle owners in India. Motor insurance alone contributed  ₹81,292 crore in premiums to the general insurance industry’s total business in FY2023. With the latest rise in reinsurance costs, the premium rates for buying insurance for vehicles such as passenger cars, bikes and commercial vehicles are likely to go up by 10-15% in the next few months, according to industry experts. At  ₹8,582 crore, ICICI Lombard’s motor business alone contributed around 40% of the company’s total premium in FY2023. The insurer’s total premium grew by 17% in FY23. According to the Insurance Regulatory and Development Authority of India (IRDAI), during FY23, general insurers underwrote a total fire insurance premium of  ₹23,933 crore, marine insurance premium of  ₹5,058 crore, engineering insurance premium of  ₹4,281 crore, aviation insurance premium of  ₹889 crore and a liability insurance premium of  ₹4,863 crore. General insurers’ liability portfolio comprises insurance cover against workmen’s compensation, employers’ liability, public liability, product liability and other liability covers. HDFC Ergo’s Kumar said since central banks in Western countries have increased interest rates by 4.5-5% over the last 12 months, increasing the cost of capital for global reinsurers. Further, Kumar said the climate change uncertainty had gone up in recent years, leading to huge losses for the reinsurers.“Even though there has been a limited impact of catastrophes in India, the reinsurance cost for catastrophic covers has increased significantly during the year. In lieu of this, a significant impact is expected on the premiums for property and engineering risks, especially for flood cover,” Kumar said. He said that major reinsurers providing reinsurance capacities in India are based in Europe and the US. Globally, Munich Re, Swiss Re, Hannover Re, SCOR (France), Partner Re, Everest Re, Lloyd’s and Reinsurance Group of America are the top reinsurance firms. “A couple of events happened in the Ukraine war, which has increased the losses for the industry. The reinsurance rates have gone up also because of the climate change and the related losses that we are seeing,” said Dasgupta, whose company underwrote a total gross premium of  ₹21,025 crore for FY23, the highest among private players, commanding a market share of 8.2% in the general insurance industry.“The Western world, particularly, has had a series of catastrophe losses, and that has had a significant financial impact on the reinsurance market, according to ICICI Lombard’s Dasgupta. “At the same time, because of inflation, interest rates are going up, their (reinsurers’) investment book had had some hits. So the interest rates globally have gone up. Even this year for India also, for all of us in the market, reinsurance rates have gone up,” Dasgupta said. Catch all the Business News ,  Corporate news , Breaking News Events and Latest News  Updates on Live Mint. Download The Mint News App  to get Daily Market Updates."
https://www.livemint.com/insurance/news/nonlife-insurance-industry-grows-over-16-driven-by-health-and-motor-insurance-11683369210509.html,3 min read.06 May 2023,Non-life insurance industry grows over 16% driven by health and motor insurance,The report by CareEdge said that the segment is on a roll reporting double-digit growth for the month of March 2023 continuing the FY23 trend,"Driven by a pick-up in health and motor insurance segments, the non-life insurance industry has grown by 16.4% in FY23 compared to 11.1% in the previous year, an industry report on the insurance industry said. Except for a blip in September 2022, the report by CareEdge said that the segment is on a roll reporting double-digit growth for the month of March 2023 continuing the FY23 trend. The industry reported a premium of  ₹24,271.4 crore for March 2023, an 11.5% growth y-o-y, the rating agency said in its report. General insurers’ March 2023 numbers were up by 9.7%, compared to an increase of 13.8% in March 2022, while for FY23, the growth which has been driven by the group health and motor segments, has been twice of what was witnessed last year, said the report. According to it, standalone private health insurers (SAHI) continued to move on their growth curve as March 2023 numbers touched  ₹3,428.4 crore up from  ₹2,829.9 crore in March 2022 and  ₹2,319.8 crore in February 2023. This monthly growth of 21.2% was higher than the 15.6% reported in March 2022 albeit the growth rate declined sequentially from 26.8% in February 2023. Meanwhile, the FY23 growth rate too was slower in the current year versus last year. The slowing was on account of the normalised growth in the government and retail health schemes in the current year, while last year, the same had posted significant growth, CareEdge said. Specialised insurers posted an increase of 16.2% in March 2023 compared to a drop of 18.3% in March 2022, meanwhile, FY23 numbers have remained subdued, growing at 5.3% vs. 14.7% in FY22. Observing the FY23 numbers, private players grew by 2.2 times their public counterparts given their strong market presence and relatively better solvency levels. The market share of private non-life insurance companies has witnessed a sustained increase to 62% in FY23 from 59% in FY22 and 57% in FY21. For the month of March 2023, the trend continued with private companies reporting higher growth of 14.8% while public sector non-life insurance companies posted a growth of 5.8%, said the report. CareEdge estimates that the Indian non-life insurance market would grow by approximately 13-15% over the medium term. The health insurance segment is on track to breach the  ₹1 lakh crore mark, while motor insurance premiums will cross  ₹85,000 crore in FY24 given the fact that they have already crossed  ₹90,000 crore and  ₹80,000 crore mark respectively during the last year, the ratings agency said. The growth would be driven by the popularity of health insurance products/schemes, growing demand for motor insurance (Third party & Owner damage) products, expected rise in per capita / disposable income levels, a greater volume of transactions under segments such as fire, marine, export credit, customised products, especially in motor and health insurance and gradual introduction of new products. According to the rating agency, insurance companies will aim to improve their profitability by stabilising the loss ratios that were affected by the pandemic. They plan to control management expenses in compliance with regulations, and strengthen their distribution networks by adding more partners and using digital and online channels. The agency also anticipates continued growth in investment yields due to rising interest rates and the availability of growth capital, which will help support the companies' growth in the future. The companies are anticipated to make significant investments in digital enablement across all distribution channels, including expanding their online/digital channels to simplify the insurance purchase process. They will also boost their underwriting capacities with automated/AI-based underwriting while keeping a focus on cost improvement to maintain margins. Although the outlook is expected to remain stable in the medium term, the agency warns that intensified competition, an uncertain geopolitical environment, and high inflation could negatively impact economic growth and, subsequently, the non-life insurance sector., the agency said. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/nonlife-insurance-industry-grows-over-16-driven-by-health-and-motor-insurance-11683369210509.html,2 min read.04 May 2023,Non-life insurance industry grows over 16% driven by health and motor insurance,The report by CareEdge said that the segment is on a roll reporting double-digit growth for the month of March 2023 continuing the FY23 trend,"Driven by a pick-up in health and motor insurance segments, the non-life insurance industry has grown by 16.4% in FY23 compared to 11.1% in the previous year, an industry report on the insurance industry said. Except for a blip in September 2022, the report by CareEdge said that the segment is on a roll reporting double-digit growth for the month of March 2023 continuing the FY23 trend. The industry reported a premium of  ₹24,271.4 crore for March 2023, an 11.5% growth y-o-y, the rating agency said in its report. General insurers’ March 2023 numbers were up by 9.7%, compared to an increase of 13.8% in March 2022, while for FY23, the growth which has been driven by the group health and motor segments, has been twice of what was witnessed last year, said the report. According to it, standalone private health insurers (SAHI) continued to move on their growth curve as March 2023 numbers touched  ₹3,428.4 crore up from  ₹2,829.9 crore in March 2022 and  ₹2,319.8 crore in February 2023. This monthly growth of 21.2% was higher than the 15.6% reported in March 2022 albeit the growth rate declined sequentially from 26.8% in February 2023. Meanwhile, the FY23 growth rate too was slower in the current year versus last year. The slowing was on account of the normalised growth in the government and retail health schemes in the current year, while last year, the same had posted significant growth, CareEdge said. Specialised insurers posted an increase of 16.2% in March 2023 compared to a drop of 18.3% in March 2022, meanwhile, FY23 numbers have remained subdued, growing at 5.3% vs. 14.7% in FY22. Observing the FY23 numbers, private players grew by 2.2 times their public counterparts given their strong market presence and relatively better solvency levels. The market share of private non-life insurance companies has witnessed a sustained increase to 62% in FY23 from 59% in FY22 and 57% in FY21. For the month of March 2023, the trend continued with private companies reporting higher growth of 14.8% while public sector non-life insurance companies posted a growth of 5.8%, said the report. CareEdge estimates that the Indian non-life insurance market would grow by approximately 13-15% over the medium term. The health insurance segment is on track to breach the  ₹1 lakh crore mark, while motor insurance premiums will cross  ₹85,000 crore in FY24 given the fact that they have already crossed  ₹90,000 crore and  ₹80,000 crore mark respectively during the last year, the ratings agency said. The growth would be driven by the popularity of health insurance products/schemes, growing demand for motor insurance (Third party & Owner damage) products, expected rise in per capita / disposable income levels, a greater volume of transactions under segments such as fire, marine, export credit, customised products, especially in motor and health insurance and gradual introduction of new products. According to the rating agency, insurance companies will aim to improve their profitability by stabilising the loss ratios that were affected by the pandemic. They plan to control management expenses in compliance with regulations, and strengthen their distribution networks by adding more partners and using digital and online channels. The agency also anticipates continued growth in investment yields due to rising interest rates and the availability of growth capital, which will help support the companies' growth in the future. The companies are anticipated to make significant investments in digital enablement across all distribution channels, including expanding their online/digital channels to simplify the insurance purchase process. They will also boost their underwriting capacities with automated/AI-based underwriting while keeping a focus on cost improvement to maintain margins. Although the outlook is expected to remain stable in the medium term, the agency warns that intensified competition, an uncertain geopolitical environment, and high inflation could negatively impact economic growth and, subsequently, the non-life insurance sector., the agency said. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/lics-total-premium-for-fiscal-2023-grew-seventeen-per-cent-to-rs-2-32-trillion-11682380543454.html,₹,LIC’s total premium for fiscal 2023 grew 17 per cent to  ₹2.32 trillion,"For March 2023, LIC's premium for the individual category exceeds  ₹10,000 crore, the highest amongst all life insurance companies","New Delhi: The total premium of Life Insurance Corporation of India (LIC) collected for fiscal 2022-23 grew 16.67 per cent to  ₹2.32 trillion from  ₹1.99 trillion. In terms of the sheer volume, no other company matches the insurance giant. In terms of premiums collected, it continues to hold a market share of 62.58 per cent as on March 2023. According to the Life Insurance Council data, private insurers have also collected a considerable amount of premium in March due to last-minute customer rush to benefit ahead of the April 1 withdrawal of tax exemptions for non-linked policies. LIC's premium growth for fiscal 2023 is the second highest among its listed peers, with HDFC Life leading with 18.83 per cent, SBI Life at 16.22 per cent and ICICI Prudential Life Insurance Company at 12.55 per cent. In FY23 while the insurance giants' individual single premium grew 3.30 per cent and individual non-single premium grew 10 per cent, its group single premium grew 21.76 per cent to  ₹1,67,235 crore from  ₹1,37,350.36 crore. For March 2023, LIC's premium for the individual category exceeds  ₹10,000 crore, the highest amongst all life insurance companies, followed by HDFC Life, SBI Life and Tata AIA Life gathering  ₹2,989.17 crore,  ₹2,318.77 crore and  ₹1,884.41 crore, respectively. In the individual non-single premium segment, it grew 10.49 per cent from  ₹5,501.12 crore in March 2022 to  ₹6,077.97 crore in March 2023. According to a report published in January by Kotak Institutional Equities, listed insurers are expected to deliver a 15-60 per cent growth in their value of the new business for fourth quarter (Q4 FY23) due to improvement in term business, nonpar business, and better operating leverage. Broking firm Motilal Oswal in its February 2023 report initiated a ""buy"" call on the LIC's share with a target price of  ₹830 per share post their Q3 FY23 results update and on basis of September FY24E (Estimates) of 0.8 times Enterprise Value. It cited a gradual diversification of product or channel mix being underway and it having all the levers in place to maintain its leadership position. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/irdais-new-rules-on-commission-payments-give-insurers-more-flexibility-to-manage-their-expenses-11680011847465.html,3 min read.28 Mar 2023,IRDAI’s new rules on commission payments give insurers more flexibility to manage their expenses,The insurance regulator has replaced the earlier individual cap on commission payments on insurance products with an overall cap on expenses of management of insurers,"The Insurance Regulatory and Development Authority of India (IRDAI) has approved new rules on the payment of commissions to insurance agents or insurance intermediaries by insurers. Under the IRDAI (Payment of Commission) Regulations, 2023, notified on 26 March 2023, the insurance regulator has replaced the earlier individual cap on commission payments on insurance products with an overall cap on expenses of management of insurers. The rule is applicable for life and non-life insurers (general and standalone health insurers). Hence, the move can provide more flexibility to insurers in managing their expenses. These regulations will come into force from 1 April 2023 and will be reviewed once every three years. The move will benefit policyholders: The IRDAI announced some important regulatory changes, which is good for policy buyers and the insurance industry, i.e., the revised Expenses of Management (EOM) and commission limits for the industry. Tapan Singhel, MD & CEO, Bajaj Allianz General Insurance, “We firmly believe that the shift from product level commissions to a company-wide limit of expenses, as proposed through the proposed regulations, will ensure parity across varying business models while rendering greater flexibility in managing expenses for insurers. Moreover, with the majority of the insurers above the prescribed norms of expenses and with the industry reeling with a combined ratio of more than 118%, these EOM limits will help in bringing cost discipline and take the industry in the right direction of prudency and profitability. This should hence translate into better pricing and products for customers in the medium to long term.” Anil Kumar Aggarwal, MD and CEO at Shriram General Insurance, echoed the industry’s sentiments, “The removal of the cap on commission payments will positively impact the insurance sector. It will facilitate greater product innovation, development of new product distribution models and lead to more customer-centric operations. It will also increase insurance penetration and provide flexibility to insurers in managing their expenses. Overall, it will smoothen adherence to compliance norms.” The move will benefit the Distribution-led business model: The revised regulations will provide an extra expense allowance for Insurtech expenses, spending on insurance awareness, and rural and social schemes of the government, etc. Abhishek Bondia, principal officer and managing director of SecureNow.in, said, “This is a positive move for the industry and boosts insurance penetration. Distribution-led business models would likely attract more investments. Insurers would be more able to incentivise reach for priority segments such as individual protection plans, commercial insurance for small businesses, and tier-2 cities. According to the IRDAI notification, these regulations‘ objectives are to enhance the regulation’s responsiveness to market innovation. To facilitate the insurers in developing new business models, products, strategies, internal processes and enable easy compliance with the Regulations while fulfilling the regulatory objectives. And to provide the insurers with the flexibility to manage their expenses based on their growth aspirations and the ever-changing insurance needs with an objective to improve insurance penetration. However, clarity around the total allowable expenses of management, including commission and operating costs for the insurer, is still awaited. Mayank Gupta - Co-Founder and COO of Zopper, said, “The authorities are clearly moving the system towards a more transparent environment and encouraging flexibility. With only top limits being defined, the market will move towards more vigorous negotiations and encourage the best deals to surface. The customers will surely have more robust, well-designed, cost-effective product offerings by stable organisations they can trust in the long run.” N. S. Kannan, managing director & CEO, ICICI Prudential Life Insurance, said, ""The increased flexibility in commission limits will allow insurers to react to market forces in a quicker manner, thereby supporting the IRDAI’s vision of improving penetration of insurance in the country. The expenses of management have increased allowability in the later years of the policy while limiting expenses in the initial year. This will persuade insurers to work on improving long-term persistency, which in turn will improve the customer proposition as well as the Company’s profitability."" Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/karur-vysya-bank-sbi-life-in-bancassurance-tie-up-in-life-insurance-category-11679616139257.html,1 min read.24 Mar 2023,Karur Vysya Bank-SBI Life in bancassurance tie-up in life insurance category,Bancassurance is an arrangement between a bank and an insurance firm through which the insurer sell its products to the bank's customers,"Karur Vysya Bank executed an agreement as an additional bancassurance partner in the life insurance category with SBI Life on Thursday. Bancassurance is an arrangement between a bank and an insurance firm through which the insurer sell its products to the bank's customers. Recently, Bharti AXA Life Insurance, a joint venture between Bharti Enterprises and global insurance firm AXA, entered into a bancassurance tie-up with Unity Small Finance Bank (Unity Bank) in order to sell its life insurance products through the lender's 111 branches of the network. This month, SBI Life Insurance declared an interim dividend of  ₹2.5 per share for its investors for the financial year 2022-23. A dividend is a reward that companies often provide to their shareholders, though not mandatory, from a portion of their earnings. The declared interim dividend will be paid on or before April 6, 2023, to eligible shareholders. The record date is March 16, 2023. The record date is set to ascertain shareholders' eligibility for payment of the dividend. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
